user_id|query_id|query_label|transaction_id|session_id|database_name|query_type|status|result_cache_hit|start_time|end_time|elapsed_time|queue_time|execution_time|error_message|returned_rows|returned_bytes|query_text|redshift_version|usage_limit|compute_type|compile_time|planning_time|lock_wait_time|service_class_id|service_class_name|query_priority|short_query_accelerated|user_query_hash|generic_query_hash|query_hash_version
100|829024|default|5502287|1073856814|tpch_3tb|SELECT|success   |f|2024-12-19 09:17:21.089124|2024-12-19 09:19:24.330553|123241429|0|123187600||175|10475|select /* TPC-H Q9 */\n	nation,\n	o_year,\n	sum(amount) as sum_profit\nfrom\n	(\n		select\n			n_name as nation,\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount\n		from\n			part,\n			supplier,\n			lineitem,\n			partsupp,\n			orders,\n			nation\n		where\n			s_suppkey = l_suppkey\n			and ps_suppkey = l_suppkey\n			and ps_partkey = l_partkey\n			and p_partkey = l_partkey\n			and o_orderkey = l_orderkey\n			and s_nationkey = n_nationkey\n			and p_name like '%ghost%'\n	) as profit\ngroup by\n	nation,\n	o_year\norder by\n	nation,\n	o_year desc;|1.0.80491                       ||primary|525|24834|87|6|Default queue                                                   |n/a                 |false     |2WOX6TJG8z4=                            |2WOX6TJG8z4=                            |0
100|831879|default|5552256|1073864933|tpch_3tb|SELECT|success   |f|2024-12-19 12:08:22.803954|2024-12-19 12:10:28.558235|125754281|0|125697363||175|10475|select /* TPC-H Q9 */\n	nation,\n	o_year,\n	sum(amount) as sum_profit\nfrom\n	(\n		select\n			n_name as nation,\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount\n		from\n			part,\n			supplier,\n			lineitem,\n			partsupp,\n			orders,\n			nation\n		where\n			s_suppkey = l_suppkey\n			and ps_suppkey = l_suppkey\n			and ps_partkey = l_partkey\n			and p_partkey = l_partkey\n			and o_orderkey = l_orderkey\n			and s_nationkey = n_nationkey\n			and p_name like '%ghost%'\n	) as profit\ngroup by\n	nation,\n	o_year\norder by\n	nation,\n	o_year desc;|1.0.80491                       ||primary|551|25905|122|6|Default queue                                                   |n/a                 |false     |2WOX6TJG8z4=                            |2WOX6TJG8z4=                            |0
100|834610|default|5602448|1073758442|tpch_3tb|SELECT|success   |f|2024-12-19 15:00:39.894423|2024-12-19 15:02:47.866896|127972473|0|127918070||175|10475|select /* TPC-H Q9 */\n	nation,\n	o_year,\n	sum(amount) as sum_profit\nfrom\n	(\n		select\n			n_name as nation,\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount\n		from\n			part,\n			supplier,\n			lineitem,\n			partsupp,\n			orders,\n			nation\n		where\n			s_suppkey = l_suppkey\n			and ps_suppkey = l_suppkey\n			and ps_partkey = l_partkey\n			and p_partkey = l_partkey\n			and o_orderkey = l_orderkey\n			and s_nationkey = n_nationkey\n			and p_name like '%ghost%'\n	) as profit\ngroup by\n	nation,\n	o_year\norder by\n	nation,\n	o_year desc;|1.0.80491                       ||primary|543|25468|98|6|Default queue                                                   |n/a                 |false     |2WOX6TJG8z4=                            |2WOX6TJG8z4=                            |0
100|614871|default|5103292|1073741930|tpch_3tb|SELECT|success   |f|2024-12-18 10:01:44.949126|2024-12-18 10:02:17.70087|32751744|0|32679596||2|40|select /* TPC-H Q8 */\n	o_year,\n	sum(case\n		when nation = 'IRAN' then volume\n		else 0\n	end) / sum(volume) as mkt_share\nfrom\n	(\n		select\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) as volume,\n			n2.n_name as nation\n		from\n			part,\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2,\n			region\n		where\n			p_partkey = l_partkey\n			and s_suppkey = l_suppkey\n			and l_orderkey = o_orderkey\n			and o_custkey = c_custkey\n			and c_nationkey = n1.n_nationkey\n			and n1.n_regionkey = r_regionkey\n			and r_name = 'MIDDLE EAST'\n			and s_nationkey = n2.n_nationkey\n			and o_orderdate between date '1995-01-01' and date '1996-12-31'\n			and p_type = 'MEDIUM BRUSHED NICKEL'\n	) as all_nations\ngroup by\n	o_year\norder by\n	o_year;|1.0.80491                       ||primary|676|34598|127|6|Default queue                                                   |n/a                 |false     |36ectqoo9ww=                            |36ectqoo9ww=                            |0
100|617728|default|5154134|1073881603|tpch_3tb|SELECT|success   |f|2024-12-18 12:56:54.12784|2024-12-18 12:57:26.507223|32379383|0|32323377||2|40|select /* TPC-H Q8 */\n	o_year,\n	sum(case\n		when nation = 'IRAN' then volume\n		else 0\n	end) / sum(volume) as mkt_share\nfrom\n	(\n		select\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) as volume,\n			n2.n_name as nation\n		from\n			part,\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2,\n			region\n		where\n			p_partkey = l_partkey\n			and s_suppkey = l_suppkey\n			and l_orderkey = o_orderkey\n			and o_custkey = c_custkey\n			and c_nationkey = n1.n_nationkey\n			and n1.n_regionkey = r_regionkey\n			and r_name = 'MIDDLE EAST'\n			and s_nationkey = n2.n_nationkey\n			and o_orderdate between date '1995-01-01' and date '1996-12-31'\n			and p_type = 'MEDIUM BRUSHED NICKEL'\n	) as all_nations\ngroup by\n	o_year\norder by\n	o_year;|1.0.80491                       ||primary|671|0|117|6|Default queue                                                   |n/a                 |false     |36ectqoo9ww=                            |36ectqoo9ww=                            |0
100|825623|default|5441280|1073832406|tpch_3tb|SELECT|success   |f|2024-12-19 05:48:03.920407|2024-12-19 05:48:35.860508|31940101|0|31876196||2|40|select /* TPC-H Q8 */\n	o_year,\n	sum(case\n		when nation = 'IRAN' then volume\n		else 0\n	end) / sum(volume) as mkt_share\nfrom\n	(\n		select\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) as volume,\n			n2.n_name as nation\n		from\n			part,\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2,\n			region\n		where\n			p_partkey = l_partkey\n			and s_suppkey = l_suppkey\n			and l_orderkey = o_orderkey\n			and o_custkey = c_custkey\n			and c_nationkey = n1.n_nationkey\n			and n1.n_regionkey = r_regionkey\n			and r_name = 'MIDDLE EAST'\n			and s_nationkey = n2.n_nationkey\n			and o_orderdate between date '1995-01-01' and date '1996-12-31'\n			and p_type = 'MEDIUM BRUSHED NICKEL'\n	) as all_nations\ngroup by\n	o_year\norder by\n	o_year;|1.0.80491                       ||primary|680|28667|114|6|Default queue                                                   |n/a                 |false     |36ectqoo9ww=                            |36ectqoo9ww=                            |0
100|828458|default|5491600|1073856814|tpch_3tb|SELECT|success   |f|2024-12-19 08:40:33.776759|2024-12-19 08:41:06.065162|32288403|0|32230512||2|40|select /* TPC-H Q8 */\n	o_year,\n	sum(case\n		when nation = 'IRAN' then volume\n		else 0\n	end) / sum(volume) as mkt_share\nfrom\n	(\n		select\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) as volume,\n			n2.n_name as nation\n		from\n			part,\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2,\n			region\n		where\n			p_partkey = l_partkey\n			and s_suppkey = l_suppkey\n			and l_orderkey = o_orderkey\n			and o_custkey = c_custkey\n			and c_nationkey = n1.n_nationkey\n			and n1.n_regionkey = r_regionkey\n			and r_name = 'MIDDLE EAST'\n			and s_nationkey = n2.n_nationkey\n			and o_orderdate between date '1995-01-01' and date '1996-12-31'\n			and p_type = 'MEDIUM BRUSHED NICKEL'\n	) as all_nations\ngroup by\n	o_year\norder by\n	o_year;|1.0.80491                       ||primary|716|0|124|6|Default queue                                                   |n/a                 |false     |36ectqoo9ww=                            |36ectqoo9ww=                            |0
100|831217|default|5541531|1073864933|tpch_3tb|SELECT|success   |f|2024-12-19 11:31:55.469325|2024-12-19 11:32:28.114658|32645333|0|32588658||2|40|select /* TPC-H Q8 */\n	o_year,\n	sum(case\n		when nation = 'IRAN' then volume\n		else 0\n	end) / sum(volume) as mkt_share\nfrom\n	(\n		select\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) as volume,\n			n2.n_name as nation\n		from\n			part,\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2,\n			region\n		where\n			p_partkey = l_partkey\n			and s_suppkey = l_suppkey\n			and l_orderkey = o_orderkey\n			and o_custkey = c_custkey\n			and c_nationkey = n1.n_nationkey\n			and n1.n_regionkey = r_regionkey\n			and r_name = 'MIDDLE EAST'\n			and s_nationkey = n2.n_nationkey\n			and o_orderdate between date '1995-01-01' and date '1996-12-31'\n			and p_type = 'MEDIUM BRUSHED NICKEL'\n	) as all_nations\ngroup by\n	o_year\norder by\n	o_year;|1.0.80491                       ||primary|680|0|100|6|Default queue                                                   |n/a                 |false     |36ectqoo9ww=                            |36ectqoo9ww=                            |0
100|834048|default|5591688|1073758442|tpch_3tb|SELECT|success   |f|2024-12-19 14:23:20.054239|2024-12-19 14:23:57.184516|37130277|0|37073416||2|40|select /* TPC-H Q8 */\n	o_year,\n	sum(case\n		when nation = 'IRAN' then volume\n		else 0\n	end) / sum(volume) as mkt_share\nfrom\n	(\n		select\n			extract(year from o_orderdate) as o_year,\n			l_extendedprice * (1 - l_discount) as volume,\n			n2.n_name as nation\n		from\n			part,\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2,\n			region\n		where\n			p_partkey = l_partkey\n			and s_suppkey = l_suppkey\n			and l_orderkey = o_orderkey\n			and o_custkey = c_custkey\n			and c_nationkey = n1.n_nationkey\n			and n1.n_regionkey = r_regionkey\n			and r_name = 'MIDDLE EAST'\n			and s_nationkey = n2.n_nationkey\n			and o_orderdate between date '1995-01-01' and date '1996-12-31'\n			and p_type = 'MEDIUM BRUSHED NICKEL'\n	) as all_nations\ngroup by\n	o_year\norder by\n	o_year;|1.0.80491                       ||primary|726|0|101|6|Default queue                                                   |n/a                 |false     |36ectqoo9ww=                            |36ectqoo9ww=                            |0
100|613548|default|5079338|1073741930|tpch_3tb|SELECT|success   |f|2024-12-18 08:39:27.759752|2024-12-18 08:40:17.612037|49852285|0|35862195||4|356|select /* TPC-H Q7 */\n	supp_nation,\n	cust_nation,\n	l_year,\n	sum(volume) as revenue\nfrom\n	(\n		select\n			n1.n_name as supp_nation,\n			n2.n_name as cust_nation,\n			extract(year from l_shipdate) as l_year,\n			l_extendedprice * (1 - l_discount) as volume\n		from\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2\n		where\n			s_suppkey = l_suppkey\n			and o_orderkey = l_orderkey\n			and c_custkey = o_custkey\n			and s_nationkey = n1.n_nationkey\n			and c_nationkey = n2.n_nationkey\n			and (\n				(n1.n_name = 'ALGERIA' and n2.n_name = 'SAUDI ARABIA')\n				or (n1.n_name = 'SAUDI ARABIA' and n2.n_name = 'ALGERIA')\n			)\n			and l_shipdate between date '1995-01-01' and date '1996-12-31'\n	) as shipping\ngroup by\n	supp_nation,\n	cust_nation,\n	l_year\norder by\n	supp_nation,\n	cust_nation,\n	l_year;|1.0.80491                       ||primary|13927357|24576|92|6|Default queue                                                   |n/a                 |false     |4goX5GETofY=                            |4goX5GETofY=                            |0
100|616369|default|5131049|1073881603|tpch_3tb|SELECT|success   |f|2024-12-18 11:37:28.98856|2024-12-18 11:38:04.909113|35920553|0|35865069||4|356|select /* TPC-H Q7 */\n	supp_nation,\n	cust_nation,\n	l_year,\n	sum(volume) as revenue\nfrom\n	(\n		select\n			n1.n_name as supp_nation,\n			n2.n_name as cust_nation,\n			extract(year from l_shipdate) as l_year,\n			l_extendedprice * (1 - l_discount) as volume\n		from\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2\n		where\n			s_suppkey = l_suppkey\n			and o_orderkey = l_orderkey\n			and c_custkey = o_custkey\n			and s_nationkey = n1.n_nationkey\n			and c_nationkey = n2.n_nationkey\n			and (\n				(n1.n_name = 'ALGERIA' and n2.n_name = 'SAUDI ARABIA')\n				or (n1.n_name = 'SAUDI ARABIA' and n2.n_name = 'ALGERIA')\n			)\n			and l_shipdate between date '1995-01-01' and date '1996-12-31'\n	) as shipping\ngroup by\n	supp_nation,\n	cust_nation,\n	l_year\norder by\n	supp_nation,\n	cust_nation,\n	l_year;|1.0.80491                       ||primary|561|24420|89|6|Default queue                                                   |n/a                 |false     |4goX5GETofY=                            |4goX5GETofY=                            |0
100|619216|default|5182134|1073766497|tpch_3tb|SELECT|success   |f|2024-12-18 14:32:26.048385|2024-12-18 14:33:01.974028|35925643|0|35867755||4|356|select /* TPC-H Q7 */\n	supp_nation,\n	cust_nation,\n	l_year,\n	sum(volume) as revenue\nfrom\n	(\n		select\n			n1.n_name as supp_nation,\n			n2.n_name as cust_nation,\n			extract(year from l_shipdate) as l_year,\n			l_extendedprice * (1 - l_discount) as volume\n		from\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2\n		where\n			s_suppkey = l_suppkey\n			and o_orderkey = l_orderkey\n			and c_custkey = o_custkey\n			and s_nationkey = n1.n_nationkey\n			and c_nationkey = n2.n_nationkey\n			and (\n				(n1.n_name = 'ALGERIA' and n2.n_name = 'SAUDI ARABIA')\n				or (n1.n_name = 'SAUDI ARABIA' and n2.n_name = 'ALGERIA')\n			)\n			and l_shipdate between date '1995-01-01' and date '1996-12-31'\n	) as shipping\ngroup by\n	supp_nation,\n	cust_nation,\n	l_year\norder by\n	supp_nation,\n	cust_nation,\n	l_year;|1.0.80491                       ||primary|615|24727|101|6|Default queue                                                   |n/a                 |false     |4goX5GETofY=                            |4goX5GETofY=                            |0
100|824386|default|5418617|1073832406|tpch_3tb|SELECT|success   |f|2024-12-19 04:29:23.759323|2024-12-19 04:29:59.785817|36026494|0|35564467||4|356|select /* TPC-H Q7 */\n	supp_nation,\n	cust_nation,\n	l_year,\n	sum(volume) as revenue\nfrom\n	(\n		select\n			n1.n_name as supp_nation,\n			n2.n_name as cust_nation,\n			extract(year from l_shipdate) as l_year,\n			l_extendedprice * (1 - l_discount) as volume\n		from\n			supplier,\n			lineitem,\n			orders,\n			customer,\n			nation n1,\n			nation n2\n		where\n			s_suppkey = l_suppkey\n			and o_orderkey = l_orderkey\n			and c_custkey = o_custkey\n			and s_nationkey = n1.n_nationkey\n			and c_nationkey = n2.n_nationkey\n			and (\n				(n1.n_name = 'ALGERIA' and n2.n_name = 'SAUDI ARABIA')\n				or (n1.n_name = 'SAUDI ARABIA' and n2.n_name = 'ALGERIA')\n			)\n			and l_shipdate between date '1995-01-01' and date '1996-12-31'\n	) as shipping\ngroup by\n	supp_nation,\n	cust_nation,\n	l_year\norder by\n	supp_nation,\n	cust_nation,\n	l_year;|1.0.80491                       ||primary|400981|24576|113|6|Default queue                                                   |n/a                 |false     |4goX5GETofY=                            |4goX5GETofY=                            |0
